index,row,col,radius_px,diameter_px,stenosis
164,279,356,9.219544457292887,18.439088914585774,0.3907553534898235
165,280,357,9.219544457292887,18.439088914585774,0.3907553534898235
166,281,358,8.94427190999916,17.88854381999832,0.40894587543445826
167,282,358,8.94427190999916,17.88854381999832,0.40894587543445826
168,283,358,8.54400374531753,17.08800749063506,0.4353963402736224
169,284,359,8.94427190999916,17.88854381999832,0.40894587543445826
170,285,359,8.54400374531753,17.08800749063506,0.4353963402736224
171,286,360,8.94427190999916,17.88854381999832,0.40894587543445826
172,287,360,8.54400374531753,17.08800749063506,0.4353963402736224
173,288,361,8.94427190999916,17.88854381999832,0.40894587543445826
174,289,361,8.54400374531753,17.08800749063506,0.4353963402736224
175,290,362,8.94427190999916,17.88854381999832,0.40894587543445826
176,291,362,8.54400374531753,17.08800749063506,0.4353963402736224
177,292,363,8.94427190999916,17.88854381999832,0.40894587543445826
178,293,363,8.54400374531753,17.08800749063506,0.4353963402736224
179,294,364,8.94427190999916,17.88854381999832,0.40894587543445826
180,295,364,8.54400374531753,17.08800749063506,0.4353963402736224
181,296,365,8.94427190999916,17.88854381999832,0.40894587543445826
182,297,365,8.54400374531753,17.08800749063506,0.4353963402736224
183,298,366,8.94427190999916,17.88854381999832,0.40894587543445826
184,299,366,8.94427190999916,17.88854381999832,0.40894587543445826
185,300,367,8.94427190999916,17.88854381999832,0.40894587543445826
186,301,367,9.219544457292887,18.439088914585774,0.3907553534898235
187,302,367,8.94427190999916,17.88854381999832,0.40894587543445826
188,303,368,9.433981132056603,18.867962264113206,0.3765849791594632
189,304,368,9.219544457292887,18.439088914585774,0.3907553534898235
190,305,369,9.433981132056603,18.867962264113206,0.3765849791594632
191,306,369,9.848857801796104,19.697715603592208,0.34916915713359065
192,307,369,9.486832980505138,18.973665961010276,0.3730924307071407
193,308,370,9.848857801796104,19.697715603592208,0.34916915713359065
194,309,370,10.04987562112089,20.09975124224178,0.3358855257303167
195,310,370,9.848857801796104,19.697715603592208,0.34916915713359065
196,311,371,10.295630140987,20.591260281974,0.3196456099429732
197,312,371,10.198039027185569,20.396078054371138,0.32609461226688474
198,313,372,10.295630140987,20.591260281974,0.3196456099429732
199,314,372,10.44030650891055,20.8806130178211,0.31008512644595654
200,315,372,10.198039027185569,20.396078054371138,0.32609461226688474
201,316,373,10.0,20.0,0.3391813995449102
202,317,373,10.0,20.0,0.3391813995449102
203,318,373,9.848857801796104,19.697715603592208,0.34916915713359065
204,319,373,9.486832980505138,18.973665961010276,0.3730924307071407
205,320,373,9.219544457292887,18.439088914585774,0.3907553534898235
206,321,374,9.0,18.0,0.4052632595904192
207,322,374,9.0,18.0,0.4052632595904192
208,323,374,9.0,18.0,0.4052632595904192
209,324,374,8.94427190999916,17.88854381999832,0.40894587543445826
210,325,374,8.54400374531753,17.08800749063506,0.4353963402736224
211,326,374,8.246211251235321,16.492422502470642,0.45507502219016605
212,327,374,8.06225774829855,16.1245154965971,0.46723101182611493
213,328,374,8.0,16.0,0.4713451196359282
214,329,374,8.0,16.0,0.4713451196359282
215,330,374,8.0,16.0,0.4713451196359282
216,331,374,8.0,16.0,0.4713451196359282
217,332,374,8.0,16.0,0.4713451196359282
218,333,374,7.615773105863909,15.231546211727817,0.49673554747994997
219,334,374,7.280109889280518,14.560219778561036,0.518916797180639
220,335,373,7.280109889280518,14.560219778561036,0.518916797180639
221,336,373,7.615773105863909,15.231546211727817,0.49673554747994997
222,337,373,8.0,16.0,0.4713451196359282
223,338,373,7.615773105863909,15.231546211727817,0.49673554747994997
224,339,372,7.615773105863909,15.231546211727817,0.49673554747994997
225,340,372,8.06225774829855,16.1245154965971,0.46723101182611493
226,341,372,8.0,16.0,0.4713451196359282
227,342,372,8.0,16.0,0.4713451196359282
228,343,371,8.06225774829855,16.1245154965971,0.46723101182611493
229,344,371,8.246211251235321,16.492422502470642,0.45507502219016605
230,345,371,8.06225774829855,16.1245154965971,0.46723101182611493
231,346,370,8.246211251235321,16.492422502470642,0.45507502219016605
232,347,370,8.54400374531753,17.08800749063506,0.4353963402736224
233,348,370,8.54400374531753,17.08800749063506,0.4353963402736224
234,349,370,8.246211251235321,16.492422502470642,0.45507502219016605
235,350,369,8.54400374531753,17.08800749063506,0.4353963402736224
236,351,369,8.94427190999916,17.88854381999832,0.40894587543445826
237,352,369,8.54400374531753,17.08800749063506,0.4353963402736224
238,353,368,8.54400374531753,17.08800749063506,0.4353963402736224
239,354,368,8.94427190999916,17.88854381999832,0.40894587543445826
240,355,368,8.54400374531753,17.08800749063506,0.4353963402736224
241,356,367,8.54400374531753,17.08800749063506,0.4353963402736224
242,357,367,8.54400374531753,17.08800749063506,0.4353963402736224
243,358,366,8.06225774829855,16.1245154965971,0.46723101182611493
244,359,366,8.246211251235321,16.492422502470642,0.45507502219016605
245,360,366,8.246211251235321,16.492422502470642,0.45507502219016605
246,361,366,8.06225774829855,16.1245154965971,0.46723101182611493
247,362,365,8.06225774829855,16.1245154965971,0.46723101182611493
248,363,365,8.246211251235321,16.492422502470642,0.45507502219016605
249,364,365,8.54400374531753,17.08800749063506,0.4353963402736224
250,365,365,8.246211251235321,16.492422502470642,0.45507502219016605
251,366,364,8.246211251235321,16.492422502470642,0.45507502219016605
252,367,364,8.54400374531753,17.08800749063506,0.4353963402736224
253,368,364,8.94427190999916,17.88854381999832,0.40894587543445826
254,369,364,8.54400374531753,17.08800749063506,0.4353963402736224
255,370,364,8.246211251235321,16.492422502470642,0.45507502219016605
256,371,363,8.54400374531753,17.08800749063506,0.4353963402736224
257,372,363,8.94427190999916,17.88854381999832,0.40894587543445826
258,373,363,8.54400374531753,17.08800749063506,0.4353963402736224
259,374,363,8.246211251235321,16.492422502470642,0.45507502219016605
260,375,362,8.54400374531753,17.08800749063506,0.4353963402736224
261,376,362,8.94427190999916,17.88854381999832,0.40894587543445826
262,377,362,8.54400374531753,17.08800749063506,0.4353963402736224
263,378,361,8.94427190999916,17.88854381999832,0.40894587543445826
264,379,361,9.055385138137417,18.110770276274835,0.40160330664342125
265,380,361,8.94427190999916,17.88854381999832,0.40894587543445826
266,381,360,8.94427190999916,17.88854381999832,0.40894587543445826
267,382,360,9.219544457292887,18.439088914585774,0.3907553534898235
268,383,360,8.94427190999916,17.88854381999832,0.40894587543445826
269,384,359,8.94427190999916,17.88854381999832,0.40894587543445826
270,385,359,9.219544457292887,18.439088914585774,0.3907553534898235
271,386,359,8.94427190999916,17.88854381999832,0.40894587543445826
272,387,358,9.219544457292887,18.439088914585774,0.3907553534898235
273,388,358,9.219544457292887,18.439088914585774,0.3907553534898235
274,389,358,9.055385138137417,18.110770276274835,0.40160330664342125
275,390,357,9.219544457292887,18.439088914585774,0.3907553534898235
276,391,357,9.486832980505138,18.973665961010276,0.3730924307071407
277,392,357,9.219544457292887,18.439088914585774,0.3907553534898235
278,393,356,9.219544457292887,18.439088914585774,0.3907553534898235
279,394,356,9.433981132056603,18.867962264113206,0.3765849791594632
280,395,355,8.94427190999916,17.88854381999832,0.40894587543445826
281,396,355,9.055385138137417,18.110770276274835,0.40160330664342125
282,397,355,8.94427190999916,17.88854381999832,0.40894587543445826
